
****************************** FastFind 2.2 (c)FastFrench 2013 ********
		Started  Wed Jun 14 13:09:33 2017

             4.377mS|ChangeMode(231) => m_bDebugGraphique=1, m_DebugModeTxt=  E3
            75.130µS|FFGetPixel(x:2063, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2064, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2065, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2066, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2067, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2068, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2069, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2070, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            79.236µS|FFGetPixel(x:2071, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2072, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2073, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2074, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2075, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2076, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2077, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2078, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2079, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2080, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2081, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2082, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2083, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2084, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2085, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2086, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2087, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           222.517µS|FFGetPixel(x:2088, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            74.720µS|FFGetPixel(x:2089, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2090, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2091, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2092, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.951µS|FFGetPixel(x:2093, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2094, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2095, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2096, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2097, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2098, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2099, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2100, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2101, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2102, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2103, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2104, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2105, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2106, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2107, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2108, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2109, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            72.667µS|FFGetPixel(x:2110, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2111, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2112, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.130µS|FFGetPixel(x:2113, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2114, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2115, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2116, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2117, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2118, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           125.627µS|FFGetPixel(x:2119, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2120, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2121, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2122, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2123, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2124, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.951µS|FFGetPixel(x:2125, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2126, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2127, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2128, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2129, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2130, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2131, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.951µS|FFGetPixel(x:2132, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2133, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2134, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2135, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2136, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2137, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            76.362µS|FFGetPixel(x:2138, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            80.057µS|FFGetPixel(x:2139, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           107.153µS|FFGetPixel(x:2140, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            96.479µS|FFGetPixel(x:2141, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2142, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            87.036µS|FFGetPixel(x:2143, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            76.772µS|FFGetPixel(x:2144, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2145, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            97.300µS|FFGetPixel(x:2146, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           111.258µS|FFGetPixel(x:2147, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            74.309µS|FFGetPixel(x:2148, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            76.362µS|FFGetPixel(x:2149, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           147.797µS|FFGetPixel(x:2150, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            74.720µS|FFGetPixel(x:2151, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            74.720µS|FFGetPixel(x:2152, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            76.362µS|FFGetPixel(x:2153, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.951µS|FFGetPixel(x:2154, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            78.415µS|FFGetPixel(x:2155, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            82.520µS|FFGetPixel(x:2156, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           112.900µS|FFGetPixel(x:2157, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2158, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            87.036µS|FFGetPixel(x:2159, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            76.362µS|FFGetPixel(x:2160, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2161, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2162, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2163, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            74.309µS|FFGetPixel(x:2164, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2165, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2166, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            76.772µS|FFGetPixel(x:2167, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2168, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2169, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2170, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.130µS|FFGetPixel(x:2171, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2172, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2173, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2174, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2175, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2176, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2177, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2178, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2179, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.951µS|FFGetPixel(x:2180, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           128.091µS|FFGetPixel(x:2181, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2182, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2183, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2184, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2185, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.951µS|FFGetPixel(x:2186, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2187, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2188, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2189, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2190, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2191, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2192, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.130µS|FFGetPixel(x:2193, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2194, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2195, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2196, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2197, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2198, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.130µS|FFGetPixel(x:2199, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2200, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2201, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2202, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2203, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2204, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2205, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2206, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2207, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2208, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2209, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2210, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2211, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           121.932µS|FFGetPixel(x:2212, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2213, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2214, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2215, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2216, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2217, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2218, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2219, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2220, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            74.720µS|FFGetPixel(x:2221, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2222, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2223, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2224, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2225, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2226, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2227, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2228, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2229, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2230, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.130µS|FFGetPixel(x:2231, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2232, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2233, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2234, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2235, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2236, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2237, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2238, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2239, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2240, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2241, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2242, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           113.722µS|FFGetPixel(x:2243, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2244, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2245, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2246, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2247, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.898µS|FFGetPixel(x:2248, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2249, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2250, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2251, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            72.667µS|FFGetPixel(x:2252, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2253, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2254, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2255, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2256, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.130µS|FFGetPixel(x:2257, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2258, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2259, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2260, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2261, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2262, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2263, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.130µS|FFGetPixel(x:2264, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2265, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2266, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2267, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2268, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            74.309µS|FFGetPixel(x:2269, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2270, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            74.309µS|FFGetPixel(x:2271, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2272, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2273, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
           112.900µS|FFGetPixel(x:2274, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2275, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.130µS|FFGetPixel(x:2276, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2277, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2278, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2279, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2280, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.488µS|FFGetPixel(x:2281, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2282, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            75.541µS|FFGetPixel(x:2283, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2284, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2285, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
            73.077µS|FFGetPixel(x:2286, y:500, Snap:0): this point is outside the SnapShot boundaries (0,0,1920,1080) => returns -1
